Title	Description	Category	ID	Item ID	Condition	Price	Model	Storage	Image 1	Image 2	Image 3
Iphone 4 16GB Black AT&T Great Condition	This phone has been in an Otterbox case since it was purchased so everything is in great condition. Everything works great - there are minor blemishes on the sides. Comes in the original iPhone 4 box. Phone only - no accessories.	Cell Phones & Accessories:Cell Phones & Smartphones	932	151266764755	2	143.5	3	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SqUAAOxy039TOEHD/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/X70AAMXQydtTOEHG/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xHIAAMXQuTNTOEHF/$_1.JPG?set_id=880000500F
Apple iPhone 5s (Latest Model) - 16GB - Gold (Factory Unlocked) Smartphone	great buy!!! this item works fine & is practically brand new. has never been hooked up to a provider as far as I know.	Cell Phones & Accessories:Cell Phones & Smartphones	933	321364224942	2	1236.0	7	2	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/K6UAAOxy0zhTNZ50/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2oUAAOxyhXRTNZ5s/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Gx8AAOxyCGNTNZ5x/$_1.JPG?set_id=8800005007
Apple iPhone 4 - 32GB - Black (Verizon) Smartphone	Great phone! Has few minor scratches but overall in good shape! Clean ESN. This phone will work on any prepaid CDMA phone service. Any questions feel free to contact me! Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	934	171281989487	2	112.5	3	3	http://i.ebayimg.com/00/s/NTAwWDM3NQ==/z/VQ8AAOxy0bRTEm~S/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NTAwWDM3NQ==/z/sCAAAOxy0NtTEm~W/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NTAwWDM3NQ==/z/0hUAAOxyJX1TEm~Y/$_1.JPG?set_id=8800005007
Apple iPhone 3GS - 8GB - Black (AT&T) Smartphone (MC555LL/A)	AT &T Apple iPhone 3 g S. Some cosmetic stuff as seen in the picture but fully functional. Just did a fresh clear of all data. There are a couple of small cracks on the screen at the top (see picture) and the back case has cracks at the USB connection. This is a relist from a non payer.	Cell Phones & Accessories:Cell Phones & Smartphones	935	121308345921	2	31.5	2	1	http://i.ebayimg.com/00/s/ODc1WDg2OQ==/z/V7IAAMXQRPRTHIvf/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/ODY0WDEyMjc=/z/N9kAAOxydgZTHIvy/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NzM1WDY0MQ==/z/GhkAAMXQ1d1THIwe/$_12.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - Black (AT&T) Smartphone BLACKLISTED! #1955	Apple iPhone 4s - 16GB - Black (AT&T) Smartphone BLACKLISTED! #1955 Product Description Condition Good Color Black Carrier AT&T Storage 16GB Accessories N/A This device is used and in good cosmetic condition; it has normal wear on the front and back (light scratches). The frame has minor blemishes and scratches along the edges, but no major nicks or dents. It has been tested and is in 100% working condition; however, the device is blacklisted and cannot be activated on the AT&T network. It will be boxed in bulk packaging containing only the phone. No other accessories (e.g., SIM Card, SD Card) will be included. If you have any questions, please let us know! Thanks for looking. Payment For Buy-It-Now items: Buy-It-Now items require Immediate Payment. You must submit payment via PayPal before you are considered the winner of the item. Please make sure that your shipping and payment information are correct before submitting. For auctions: Payment is due within three (3) days of the auctions end. If you do not submit payment within this timeframe, your item will be forfeited and we will file an unpaid item dispute with eBay. You may purchase multiple items and combine them in a single payment, as long as no item is older than 3 days. Shipping Shipments are processed within 2 days, Monday-Friday. Your shipment may arrive by FedEx or USPS, but unfortunately we arent able to offer an option during checkout. High value orders may require a signature upon delivery. Please use a shipping address where you are able to receive deliveries during business hours. Standard free shipping is delivered 1-7 days after leaving our warehouse. Expedited shipping is delivered 2-3 business days after leaving our warehouse. We take great care packaging our items, but if your item arrives damaged please hold the item and packaging and contact us immediately. All shipping claims must be approved by the shipping carrier before a refund can be issued. We will only ship to the address that appears on your receipt, so please make sure this is correct before completing your purchase. We are unable to make changes to your order once the shipment has been processed in our warehouse. If your shipment is refused or otherwise returned to us as undeliverable, we will issue a refund minus the shipping cost. Terms & Conditions We warranty and represent that the goods are as described in the above listing. We pride ourselves on our customer service. In the rare event that you have a problem with your item please contact us and well be happy to help. All of our merchandise is final sale and sold AS-IS without warranty unless otherwise specified. If a return policy applies to a purchase, the return period commences on the delivery date as reported by the shipping carrier. If free return shipping applies to a purchase, it is only valid within the 50 United States based on the original delivery address and is provided via FedEx. Consumables such as batteries have a limited lifespan and may not function in a like-new manner. Please be aware that some devices require service, contracts or data plans which are not included in the purchase price. We regularly adjusts prices based on a variety of factors including market conditions and individual item condition and therefore does not price match other sellers and does not provide price adjustments once a payment is complete. Returns If you are not satisfied with your purchase, we are here to help! Just contact us within 14 days for return instructions. Please allow 5 working days to process a refund once we receive the return. Since our products often have unique conditions and accessories, we are not able to send replacements. Please review all product details and sale terms before making a purchase. Support Need to contact us? We respond to every message within 2 business days. Request a return or contact our customer care team. inkfrog terapeak inkFrog Analytics	Cell Phones & Accessories:Cell Phones & Smartphones	936	141245158493	2	157.5	4	2	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IgMAAOxy3HJTIx34/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/aSsAAOxydgZTIx4C/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/u~QAAOxyj4hTIx4N/$_12.JPG?set_id=880000500F
Apple Iphone 4 - 8gb Verizon Black	This is a used iPhone 4 8gb black. There is NOTHING wrong with it it works great. I upgraded to a new phone and don't need this one. It comes with the case pictured! Everything personal was wiped off and I've already been in contact with verizon to release the phone from my name so it's 100% clean! One parent is received I will process and mail within 2 business days. I do not ship international. Sorry! Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	937	181363894164	2	94.0	3	1	http://i.ebayimg.com/00/s/NzUwWDEwMDA=/z/KrkAAOxy4eJTNZ1D/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NzUwWDEwMDA=/z/bSgAAOxyUgtTNZ1K/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/~1QAAOxyCGNTNZ1P/$_12.JPG?set_id=880000500F
Apple iPhone 4 - 16GB - Black (Verizon) Smartphone Clean ESN	You are bidding on a Apple (Verizon) iPhone 16GB in Black . The phone is in perfect working order with a clean ESN and no major scratches and no cracks. Phone has been in a Otter Box Defender case since I bought it. Comes with USB cable and original box. BIDDERS MUST HAVE A MINIMUM OF 10 POSITIVE FEEDBACK RATINGS. I WILL ONLY SHIP THIS PHONE TO THE ADDRESS LISTED ON YOUR EBAY PROFILE. USA AUCTION ONLY!Thanks for bidding. Happy to send more pictures or answer other questions you may have.	Cell Phones & Accessories:Cell Phones & Smartphones	938	271437656172	2	133.0	3	2	http://i.ebayimg.com/00/s/MTYwMFg4OTg=/z/npMAAOxyhXRTNZvK/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/ODk4WDE2MDA=/z/AqgAAOxy4eJTNZvJ/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/ODk4WDE2MDA=/z/dQEAAOxyyq5TNZvH/$_1.JPG?set_id=880000500F
Apple iPhone 5 - 16GB - Black and Slate (AT&T) Smartphone (MD634LL/A)	Bought it and used it for two weeks, looks like new, comes with everything in the picture and works prefect. Great phone.	Cell Phones & Accessories:Cell Phones & Smartphones	939	261437133967	2	315.0	5	2	http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/lOYAAOxyf1dTJ3sB/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/FcEAAOxyrM5TJ3sh/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/FCYAAOxyrM5TJ3sN/$_1.JPG?set_id=8800005007
iPhone 4S 16GB  - AT&T - Black 	 Not locked to an Apple ID  Pictures are of the actual phone you will receive.  Phone was cleaned and disinfected, fully charged and ready for use (put your AT&T sim in and it will work right away).  Screen was replaced. It flickers when display black background.  No accessories included	Cell Phones & Accessories:Cell Phones & Smartphones	940	291114122221	2	172.5	4	2	http://i.ebayimg.com/00/s/MTYwMFgxNDQ1/z/AzIAAOxydUJTOD5H/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAyN1gxNjAw/z/wXoAAOxyUgtTOD5I/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/ODkzWDE2MDA=/z/5hMAAOxyyq5TOD5F/$_1.JPG?set_id=880000500F
Apple iPhone 4 - 16GB - Black (Verizon) Smartphone	This is a used Verizon Wireless iPhone 16gb black phone. It is in perfect working condition. Cleans ESN. No international shipping and immediate payment required. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	941	251493463124	2	94.0	3	2	http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/LXEAAOxyhXRTOuZB/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/6BwAAOxy039TOuZC/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/j3AAAOxyyq5TOuZE/$_12.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - White Smartphone	You are bidding on an iphone 4s that is locked due to icloud password... The phone is in excellent condition Selling as is.... no refunds...Powers on perfect and is in ABSOULTE MINT CONDITION!	Cell Phones & Accessories:Cell Phones & Smartphones	942	261438991234	2	122.5	4	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XGsAAOxy4fVTFTbF/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/U4IAAOxyLm9TFTbL/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RagAAOxyYSdTFTbP/$_1.JPG?set_id=880000500F
Apple iPhone 4s (black) - 16 GB - Verizon Smartphone BUNDLE PACK W/ 3 Cases	Apple iPhone 16GB Verizon smartphone. Also includes; - Apple iPhone charger cable & wall plug - 1 Pink & white Otter Box - 1 black Trident phone case - 1 black/white spotted full body cover phone case. !!!! NOTE !!!! -slight scratch seen in photo is on the screen protector, not the screen itself. Phone is seller refurbished and in PERFECT PHYSICAL/FUNCTIONAL CONDITION- Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	943	221403710342	3	160.0	4	2	http://i.ebayimg.com/00/s/NzgyWDY1Mg==/z/BuIAAMXQydtTNZvK/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NzgwWDY3MA==/z/ApgAAOxy039TNZvM/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NzYzWDY5Mw==/z/dfAAAOxyyq5TNZvP/$_12.JPG?set_id=880000500F
Brand NEW Apple iPhone 5s Silver 32 GB Latest GSM Model International Unlocked 	Brand new, unused iPhone 5s 32gb in original packaging. I won this phone at work, but never activated it. After opening the box, I found out that an unlocked iPhone is only good on GSM networks, not CDMA. Brand new Apple charger, lightning cable, and headphones included as seen in the pictures. Happy bidding!	Cell Phones & Accessories:Cell Phones & Smartphones	944	131156272139	6	735.0	7	3	http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/cw0AAOxykmZTOuKX/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9ZcAAOxyCGNTOtQl/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/miAAAOxydUJTOtQw/$_1.JPG?set_id=8800005007
Iphone 4 16GB Black AT&T Great Condition	This phone has been in an Otterbox case since it was purchased so everything is in great condition. No scratches and everything works great. Comes in the original iPhone 4 box. Phone only - no accessories.	Cell Phones & Accessories:Cell Phones & Smartphones	945	151266752791	2	145.0	3	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QTMAAMXQeKNTODx0/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rn8AAOxykmZTODx2/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0D8AAOxy039TODx2/$_1.JPG?set_id=880000500F
Apple iPhone 5 - 16GB - Black and Slate (AT&T) Smartphone NO CONTRACT	iPhone in perfect working condition aside from a broken lock button. The button simply stopped working. Other than that the phone works perfectly and will be delivered in the original box. Charger not included. No scratches or cracks. Excellent physical condition. No contract!!!! Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	946	151268719600	2	265.0	5	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wY4AAMXQ1d1TJwpw/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/weMAAMXQ1d1TJwp0/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JNoAAOxyf1dTJwp4/$_12.JPG?set_id=880000500F
Apple iPhone 5 - 16GB - Black (AT&T) MD634LL/A - Water Damage	Water Damage! This phone was accidentally submerged for a few seconds. When yup plug it in it sometimes will show a boot screen with text... Some times it shows the 'plug into iTunes' icon. Other times it will show the battery logo. It has been in rice for 2 weeks. Obviously there is no warranty given. No returns accepted. The screen is perfect, no scratches... The rest of the device has minor nicks that go along with normal use. See pictures. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	947	111312669059	1	165.58	5	2	http://i.ebayimg.com/00/s/MTAwMFg3NDY=/z/qwkAAOxy4eJTNZh6/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NDY=/z/rcYAAOxy039TNZh8/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NDY=/z/cKYAAOxydUJTNZh-/$_12.JPG?set_id=880000500F
Apple iPhone 5s (Latest Model) - 16GB - Space Gray (T-Mobile) Smartphone	Hello ebay. We have an Apple Iphone 5s for The T-Mobile network. 16gb. New and sealed in original packaging. This is an GSM phone that can not be used with sprint or verizon. If you have any questions you may message me. Thank you for your interest. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	948	251493453809	6	565.0	7	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/EpAAAOxyTMdTOgvD/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7L4AAOxy0zhTOgvE/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xSYAAOxyCGNTOgvR/$_12.JPG?set_id=880000500F
Apple iPhone 5 - 16GB - White & Silver (AT&T) Smartphone (MD635LL/A)	This phone was purchased in August of 2013 brand new. It was in an Otter-box until the day I purchase another phone. It is in very good condition. No scratches or cracks. The reason for the change is I required more storage. Phone will come with a charger however there is a short in the charger. Charger does work but it has to be adjusted for charging. NO head phones included	Cell Phones & Accessories:Cell Phones & Smartphones	949	181365776044	2	310.0	5	2	http://i.ebayimg.com/00/s/MTM3MFgxMDI0/z/pswAAOxy039TOC~n/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTM3MFgxMDI0/z/qk0AAOxydUJTOC~1/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTM3MFgxMDI0/z/bQAAAOxyUgtTODAB/$_1.JPG?set_id=8800005007
Apple iPhone 4 - 16GB - Black (AT&T) Smartphone (MC318LL/A) Excelent Condition!	In excellent condition, selling because I upgraded to iPhone 5s. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	950	111317812355	2	172.5	3	2	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/64UAAOxy4eJTPYHW/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lBUAAMXQydtTPYHa/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1CEAAOxylpNTPYHe/$_12.JPG?set_id=880000500F
Apple iPhone 4 - 16GB - Black (Verizon) Smartphone	Iphone 4s in good working condition minor wear and tear includes usb charger and box Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	951	281296704507	2	100.0	3	2	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/vmIAAMXQPatTGfxO/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/jtYAAOxywh1TGfxX/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/s9QAAOxy3HJTGfxa/$_12.JPG?set_id=880000500F
iPhone 5 16GB At&t Locked Broken Water Damage For Parts	"Up for auction: Used Water Damage Activation Locked Apple iPhone 5 16GB AT&T White Model: A1428 Model: MD656LL/A Serial Numbers: F17L3YBQFH1C ESN: Clean Specs:4"" Display 1GB of Ram Apple 1.3Ghz A6 Processor 8 Megapixel Rear Camera Physical Condition: The phones aluminum silver housing is in really good shape with a few visible dings along the left edge by the front glass, the front glass is in fairly good shape with only light signs of use. The visible blemishes I tried my best to capture in the pictures. Rating 8.6/10 Functional: Water Damage Turns On I bought this water damaged before I knew about the activation lock stuff, I was able to get the device to turn on, but I'm not able to reconnect with the original owner. I CANNOT do anything about removing the activation lock. I did run the IMEI and it comes back clean Missing: The phone was treated for water damage at a shop where they were successful, in the process they forgot to replace a couple of the screws for the logicboard by the battery. Included: iPhone Only! Additional: This device is being sold as is, and is described as accurate as possible . I offer no warranty for the device, only returns are for not accurately described items. This device may have been repaired or diagnosed by a company in the past, it may be missing small items such as screws, to the best of my knowledge all the major components are there, what you see is what you get."	Cell Phones & Accessories:Cell Phones & Smartphones	952	331168997364	1	112.5	5	2	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ROgAAOxykmZTPYDM/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/33gAAOxy7nNTPYDT/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/34gAAOxy7nNTPYDT/$_1.JPG?set_id=880000500F
Apple iPhone 4S - 32GB - White (Verizon) Smartphone	PLEASE VIEW MY FEEDBACKS !! Up for sell is a iPhone 4s white verizon 32gb In good used condition! Has clean ESN ready to go everything has been cleaned out rested to original settings.. Please ask any question before buying this item thank you ! This item is a no reserve auction means the highest bidder takes this iPhone4s home!!!!! Good luck bidding Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	953	281300045396	2	175.5	4	3	http://i.ebayimg.com/00/s/OTcwWDExMTQ=/z/848AAMXQuTNTMM4t/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7rYAAMXQuTNTMM4A/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7v8AAMXQuTNTMM4C/$_12.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - Black (Verizon) Smartphone	A few minor scratches including a hairline crack on the left side of the home button. It was always kept in a protective case. Clean ESN. Data/charging cable included. I strongly feel good communication is key to a great Ebay experience. review my rating and feedback or contact me with any questions. Good luck and happy bidding/buying! Paypal is preferred and payment is expected within 24hrs of completed auction. Sorry, I will not ship internationally, so please don't ask. Guaranteed not to be DOA otherwise items are sold AS-IS with no returns. I reserve the right to cancel bids from buyers with zero or any questionable bidding/feedback history. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	954	281296703225	2	150.0	4	2	http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/TPUAAOxydUJTNZcg/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/eOsAAOxyCGNTNZf0/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/i0wAAOxy039TNZch/$_12.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - Black (Unlocked) Smartphone	*NOTE!* IF YOU USE BUY IT NOW, item ships FREE! Included in this auction: *iPhone 4s - black 16gb smartphone - unlocked *MyBat TUFF hybrid case -white (spare pink silicon included) *CaseLogic case - pink with yellow white and grey design *Vans Waffle Tread case -yellow/white *Spare screen protector with accessories *USB charging cable and wall adapter Please read the full description. Item is being sold AS-IS and NO RETURNS. The major issue with this phone is that it has a crack across the top of the glass. There is a screen protector on it, and when it's in the hybrid case, you can hardly tell it is cracked. (See photos) The screen protector was on it when it was cracked (dropped 3 inches from my kitchen floor...) and I haven't removed it. I only peeled it back to take these pictures. The screen works perfectly. There is also a small mark on the glass near the left side, but is barely visible. (See photos) Other than that, there is no other damage to the glass or LCD. I had the phone repaired not long ago (to have the battery terminal fixed) and when I received it back, the front camera and mute toggle were no longer working. The speaker phone microphone isn't working either for some reason. I was using assistive touch to mute and un-mute the phone and it fixed the problem. The speakers work fine and I could hear just fine and be heard when making normal calls. Those problems are cheap and not entirely too complicated to fix if you have time and patience. Something I don't have right now! I recently got a new phone anyway so, time for this one to go. Clean ESN and not iCloud locked. Ready to activate on ANY CARRIER! Reset to factory settings and ready to go. Please contact me with any questions and I will respond in a timely fashion :) I ship fast! I will ship your item within 2 days via USPS first class or priority mail. Paypal only and I will only ship within the USA at this time. Thanks for looking! Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	955	261442702140	1	202.5	4	2	http://i.ebayimg.com/00/s/NTAwWDM3NQ==/z/eZcAAOxycD9TPYCF/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NTAwWDM3NQ==/z/ecUAAOxycD9TPYCG/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NTAwWDM3NQ==/z/Dn8AAOxyUgtTPYCH/$_1.JPG?set_id=8800005007
Apple iPhone 4 - Black  - 32 GB - Verizon - Mint	Excellent condition Apple iPhone black screen protector applied to phone screen 32gb MINT!!!! JUST LIKE NEW includes: Original iPhone for box with information guide and fingertips Replacement USB cord and wall charger Display protector one left in package Used OtterBox commuter blue & white case Mint condition	Cell Phones & Accessories:Cell Phones & Smartphones	956	191117512115	2	125.05	3	3	http://i.ebayimg.com/00/s/NzUwWDEwMDA=/z/fQQAAOxykmZTNGYk/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/pyEAAOxy4eJTNGZ~/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NTY1WDUwMA==/z/e~4AAOxyTMdTNGaL/$_12.JPG?set_id=880000500F
Apple iPhone 5c - 16GB - White (Unlocked)  Good Condition Clean IMEI	This phone is in like new condition. No scratch and everything works flawlessly. Battery holds good charge. Comes with box and phone only. This phone is unlocked so you can use with any sim. Thanks for looking! Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	957	291115749534	2	425.0	6	2	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/tSYAAOxy039TOtvo/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IO4AAOxy4eJTOtvv/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tksAAOxy039TOtv0/$_12.JPG?set_id=880000500F
Apple iPhone 4 - 8GB - Black (Verizon).Nice WORKING!!!	Iphone 4 Black 8GB- VERIZON- This Iphone is FULLY WORKING,BUT IT HAS A BAD ESN . Is used , but is in excellent condition. Always used a protector on it. IF YOU DONT KNOW WHAT IS BAD ESN ,MEANS IT CANNOT BE ACTIVATE WITH VERIZON NETWORK. This iphone doesn't have any password protection,or I cloud lock on the phone, but the problem that this iphone has is that CANNOT BE CONECTED TO ITUNES.IT WILL SAY THIS iPHONE IS LINK TO iCLOUD ACCOUNT.You can use all the apps on the iphone. This auction is only for the phone, no cables or charger included. If you have any questions please feel free to contact me. This is a great iphone, great opportunity. Thank you for bidding . READ CAREFULLY PLEASE THIS IPHONE IS IN PERFECT CONDITION, BUT I'M NOT ACCEPT RETURNS. People with no feedback, please don't bother, Their bids will be remove. *PLEASE PAY WITHIN 24 HOURS* THANK YOU!!!	Cell Phones & Accessories:Cell Phones & Smartphones	958	301141669808	2	60.99	3	1	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/5ZIAAMXQydtTMMlB/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qOQAAOxyjxlTMMmy/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/vg8AAOxy4eJTMMng/$_1.JPG?set_id=8800005007
Apple iPhone 4 -16GB Black (Verizon) Clean ESN Smartphone + free accessories	cnj-mart store Apple iPhone 4 - 16GB - Black (Verizon) Smartphone - Plus free accessories Clean ESN- Ready to activate with Verizon or page plus Black with 16gb memory 100% perfect working order fully tested and guaranteed against defects No Noticeable Scratches in excellent condition Included:New USB Cable and New Protective Case (White)	Cell Phones & Accessories:Cell Phones & Smartphones	959	231196337176	2	111.0	3	2	http://i.ebayimg.com/00/s/MTEyNFg4Njc=/z/HrIAAOxy039TPH3p/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/KdcAAOxyjxlTPH3v/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hAEAAOxyhXRTPH3w/$_1.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - White (Sprint) Smartphone	Iphone 4s in perfectly good condition the only thing wrong is cracks on the back but that doesn't affect the way it works. It runs perfectly smooth. I am o lyrics selling this because I bought myself a new phone. I have six iPhone cases to go with it one is a life proof and one is a speck case. I am also including a charger.	Cell Phones & Accessories:Cell Phones & Smartphones	960	281294511068	2	140.5	4	2	http://i.ebayimg.com/00/s/MTAyNFg2ODQ=/z/aNgAAOxy0zhTMYtB/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAyOFg2ODQ=/z/g2YAAOxyjxlTMYtm/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NzYwWDExMTU=/z/BvUAAOxyyq5TMYvF/$_12.JPG?set_id=880000500F
Apple iPhone 5 - 16GB - Black and Slate (AT&T) Smartphone (MD634LL/A)	iPhone 5 black and slate. 16gb. Works great. No charger. No box. Phone only. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	961	271437616954	2	285.0	5	2	http://i.ebayimg.com/00/s/ODUyWDY0MA==/z/b4MAAOxy4eJTNZYF/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NjQwWDg1Mg==/z/R4cAAOxyCGNTNZYH/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NjQwWDg1Mg==/z/W6sAAMXQuTNTNZYJ/$_12.JPG?set_id=880000500F
Apple iPhone 5 - 16GB - White & Silver (AT&T) Smartphone (MD635LL/A)	Up for auction is a White/silver iPhone 5. Comes in the box with the instruction manual. Its in great condition. The screen is perfect and the back has only very minor surface scratches. Works fine, comes with no sim card and is used for AT&T. Does not come with charger or headphones but will come fully charged and turned off for shipment.	Cell Phones & Accessories:Cell Phones & Smartphones	962	231192877302	2	325.0	5	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qSAAAOxyTMdTODha/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bOkAAOxy039TODhR/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/l5IAAOxyhXRTODhW/$_1.JPG?set_id=8800005007
